schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,altarum_consumer_engagement_ace_measure,ace_c4,"I handle my health well.:Scale of participant agreement that they handle their health well, as part of the Altarum Consumer Engagement (ACE) Measure","I handle my health well.:Scale of participant agreement that they handle their health well, as part of the Altarum Consumer Engagement (ACE) Measure",integer,,,,0|1|2|3|4,,,,0=Strongly Disagree|1=Disagree|2=Neither Agree nor Disagree|3=Agree|4=Strongly Agree,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_com_n,ACE Commitment variables count,ACE Commitment variables count,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_com_nmiss,ACE Commitment variables missing count,ACE Commitment variables missing count,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_com,Commitment domain score:Altarum Consumer Engagement (ACE) Measure - Commitment domain; measures commitment to everyday health behaviors,"Commitment domain score:Altarum Consumer Engagement (ACE) Measure - Commitment domain; measures commitment to everyday health behaviors[calculation: mean([ace_c1], [ace_c2], [ace_c3], [ace_c4])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_info_n,ACE Informed Choice variables count,ACE Informed Choice variables count,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_info_nmiss,ACE Informed Choice variables missing count,ACE Informed Choice variables missing count,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_info,Informed Choice domain score:Altarum Consumer Engagement (ACE) Measure - Informed Choice domain; measures desire to learn about health and choose providers and procedures,"Informed Choice domain score:Altarum Consumer Engagement (ACE) Measure - Informed Choice domain; measures desire to learn about health and choose providers and procedures[calculation: mean([ace_i1], [ace_i2], [ace_i3], [ace_i4])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_nav_n,ACE Navigation variables count,ACE Navigation variables count,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_nav_nmiss,ACE Navigation variables missing count,ACE Navigation variables missing count,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_nav,Navigaton domain score:Altarum Consumer Engagement (ACE) Measure - Navigation domain; measures skill and experience using health care benefits.,"Navigaton domain score:Altarum Consumer Engagement (ACE) Measure - Navigation domain; measures skill and experience using health care benefits.[calculation: mean([ace_n1], [ace_n2], [ace_n3], [ace_n4])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_com25,Commitment domain score 0 to 25 scale:Altarum Consumer Engagement (ACE) Measure - Commitment domain; measures commitment to everyday health behaviors. Converted to 0 to 25 scale.,Commitment domain score 0 to 25 scale:Altarum Consumer Engagement (ACE) Measure - Commitment domain; measures commitment to everyday health behaviors. Converted to 0 to 25 scale.[calculation: [ace_com] * 6.25],number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_info25,Informed Choice domain score 0 to 25 scale:Altarum Consumer Engagement (ACE) Measure - Informed Choice domain; measures desire to learn about health and choose providers and procedures. Converted to 0 to 25 scale.,Informed Choice domain score 0 to 25 scale:Altarum Consumer Engagement (ACE) Measure - Informed Choice domain; measures desire to learn about health and choose providers and procedures. Converted to 0 to 25 scale.[calculation: [ace_info] * 6.25],number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_nav25,Navigaton domain score 0 to 25 scale:Altarum Consumer Engagement (ACE) Measure - Navigation domain; measures skill and experience using health care benefits. Converted to 0 to 25 scale.,Navigaton domain score 0 to 25 scale:Altarum Consumer Engagement (ACE) Measure - Navigation domain; measures skill and experience using health care benefits. Converted to 0 to 25 scale.[calculation: [ace_nav] * 6.25],number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_comquart,"Commitment domain quartile:Commitment domain: response quartile. Cut-points based on nationally representative survey of US adults. Quartile 1 is lowest and 4 is highest. Those in higher quartiles for Commitment are more likely to have positive health outcomes, such as better diabetes management.","Commitment domain quartile:Commitment domain: response quartile. Cut-points based on nationally representative survey of US adults. Quartile 1 is lowest and 4 is highest. Those in higher quartiles for Commitment are more likely to have positive health outcomes, such as better diabetes management.[calculation: if([ace_com25] <= 12.5, 1, if([ace_com25] <= 17.1875, 2, if([ace_com25] <= 18.75, 3, if([ace_com25] <= 25.0, 4, """"))))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_infoquart,Informed Choice domain quartile:Informed Choice domain: response quartile. Cut-points based on nationally representative survey of US adults. Quartile 1 is lowest and 4 is highest. Those in higher quartiles for Informed Choice are more likely to participate in shared decision making and  compare of health care options,"Informed Choice domain quartile:Informed Choice domain: response quartile. Cut-points based on nationally representative survey of US adults. Quartile 1 is lowest and 4 is highest. Those in higher quartiles for Informed Choice are more likely to participate in shared decision making and  compare of health care options[calculation: if([ace_info25] <= 9.375, 1, if([ace_info25] <= 12.5, 2, if([ace_info25] <= 17.1875, 3, if([ace_info25] <= 25.0, 4, """"))))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_navquart,"Navigaton domain quartile:Navigation domain: response quartile. Cut-points based on nationally representative survey of US adults. Quartile 1 is lowest and 4 is highest. Those in higher quartiles for Navigation are more comfortable using and navigating the health care system overall (using their benefits, booking appointments, asking questions, etc).","Navigaton domain quartile:Navigation domain: response quartile. Cut-points based on nationally representative survey of US adults. Quartile 1 is lowest and 4 is highest. Those in higher quartiles for Navigation are more comfortable using and navigating the health care system overall (using their benefits, booking appointments, asking questions, etc).[calculation: if([ace_nav25] <= 12.5, 1, if([ace_nav25] <= 15.625, 2, if([ace_nav25] <= 18.75, 3, if([ace_nav25] <= 25.0, 4, """"))))]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace_total,ACE Total,"ACE Total[calculation: 3* mean([ace_com], [ace_info], [ace_nav])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,altarum_consumer_engagement_ace_measure,ace25_total,ACE_25 Total,"ACE_25 Total[calculation: 3* mean([ace_com25], [ace_info25], [ace_nav25])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscapracupuncture,"In the past 3 months, have you used for your pain: Acupuncture:Indicator if the subject has used acupuncture for pain, in the past three months.","In the past 3 months, have you used for your pain: Acupuncture:Indicator if the subject has used acupuncture for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscapracupuncture1a,"If yes, how many times in the past 3 months.:Number of times the subject has used acupuncture for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used acupuncture for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscapracupuncture1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective acupuncture was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective acupuncture was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprchiropracticmanipulation,"In the past 3 months, have you used for your pain: Chiropractic Manipulation:Indicator if the subject has used Chiropractic Manipulation for pain, in the past three months.","In the past 3 months, have you used for your pain: Chiropractic Manipulation:Indicator if the subject has used Chiropractic Manipulation for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprchiropracticmanipulation1a,"If yes, how many times in the past 3 months.:Number of times the subject has used Chiropractic Manipulation for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used Chiropractic Manipulation for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprchiropracticmanipulation1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Chiropractic Manipulation was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Chiropractic Manipulation was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprphysicaltherapy,"In the past 3 months, have you used for your pain: Physical Therapy:Indicator if the subject has used Physical Therapy for pain, in the past three months.","In the past 3 months, have you used for your pain: Physical Therapy:Indicator if the subject has used Physical Therapy for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprphysicaltherapy1a,"If yes, how many times in the past 3 months.:Number of times the subject has used Physical Therapy for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used Physical Therapy for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprphysicaltherapy1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Physical Therapy was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Physical Therapy was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprmassage,"In the past 3 months, have you used for your pain: Massage:Indicator if the subject has used Massage for pain, in the past three months.","In the past 3 months, have you used for your pain: Massage:Indicator if the subject has used Massage for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprmassage1a,"If yes, how many times in the past 3 months.:Number of times the subject has used Massage for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used Massage for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprmassage1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Massage was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Massage was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscapryoga,"In the past 3 months, have you used for your pain: Yoga:Indicator if the subject has used Yoga for pain, in the past three months.","In the past 3 months, have you used for your pain: Yoga:Indicator if the subject has used Yoga for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscapryoga1a,"If yes, how many times in the past 3 months.:Number of times the subject has used Yoga for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used Yoga for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscapryoga1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Yoga was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Yoga was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprtaichiorqigong,"In the past 3 months, have you used for your pain: Tai Chi or Qigong:Indicator if the subject has used Tai Chi or Qigong for pain, in the past three months.","In the past 3 months, have you used for your pain: Tai Chi or Qigong:Indicator if the subject has used Tai Chi or Qigong for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprtaichiorqigong1a,"If yes, how many times in the past 3 months.:Number of times the subject has used Tai Chi or Qigong for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used Tai Chi or Qigong for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprtaichiorqigong1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Tai Chi or Qigong was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Tai Chi or Qigong was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprwalking,"In the past 3 months, have you used for your pain: Walking:Indicator if the subject has used Walking for pain, in the past three months.","In the past 3 months, have you used for your pain: Walking:Indicator if the subject has used Walking for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprwalking1a,"If yes, how many times in the past 3 months.:Number of times the subject has used Walking for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used Walking for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprwalking1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Walking was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Walking was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprexercise,"In the past 3 months, have you used for your pain: Exercise (other than walking; examples: stretching, swimming, weightlifting. Do NOT include yoga or tai chi):Indicator if the subject has used Exercise (other than walking; examples: stretching, swimming, weightlifting. Do NOT include yoga or tai chi) for pain, in the past three months.","In the past 3 months, have you used for your pain: Exercise (other than walking; examples: stretching, swimming, weightlifting. Do NOT include yoga or tai chi):Indicator if the subject has used Exercise (other than walking; examples: stretching, swimming, weightlifting. Do NOT include yoga or tai chi) for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprexercise1a,"If yes, how many times in the past 3 months.:Number of times the subject has used Exercise (other than walking; examples: stretching, swimming, weightlifting. Do NOT include yoga or tai chi) for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used Exercise (other than walking; examples: stretching, swimming, weightlifting. Do NOT include yoga or tai chi) for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprexercise1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Exercise (other than walking; examples: stretching, swimming, weightlifting. Do NOT include yoga or tai chi) was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Exercise (other than walking; examples: stretching, swimming, weightlifting. Do NOT include yoga or tai chi) was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprrelaxation,"In the past 3 months, have you used for your pain: Relaxation (deep breathing, progressive relaxation, visualization):Indicator if the subject has used Relaxation (deep breathing, progressive relaxation, visualization) for pain, in the past three months.","In the past 3 months, have you used for your pain: Relaxation (deep breathing, progressive relaxation, visualization):Indicator if the subject has used Relaxation (deep breathing, progressive relaxation, visualization) for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprrelaxation1a,"If yes, how many times in the past 3 months.:Number of times the subject has used Relaxation (deep breathing, progressive relaxation, visualization) for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used Relaxation (deep breathing, progressive relaxation, visualization) for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprrelaxation1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Relaxation (deep breathing, progressive relaxation, visualization) was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Relaxation (deep breathing, progressive relaxation, visualization) was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprmedormind,"In the past 3 months, have you used for your pain: Meditation or Mindfulness (Example: Mindfulness Based Stress Reduction, Transcendental Meditation)	:Indicator if the subject has used Meditation or Mindfulness (Example: Mindfulness Based Stress Reduction, Transcendental Meditation)	 for pain, in the past three months.","In the past 3 months, have you used for your pain: Meditation or Mindfulness (Example: Mindfulness Based Stress Reduction, Transcendental Meditation)	:Indicator if the subject has used Meditation or Mindfulness (Example: Mindfulness Based Stress Reduction, Transcendental Meditation)	 for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprmedormind1a,"If yes, how many times in the past 3 months.:Number of times the subject has used Meditation or Mindfulness (Example: Mindfulness Based Stress Reduction, Transcendental Meditation) for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used Meditation or Mindfulness (Example: Mindfulness Based Stress Reduction, Transcendental Meditation) for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprmedormind1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Meditation or Mindfulness (Example: Mindfulness Based Stress Reduction, Transcendental Meditation) was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective Meditation or Mindfulness (Example: Mindfulness Based Stress Reduction, Transcendental Meditation) was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprcbtoract,"In the past 3 months, have you used for your pain: 11. Cognitive Behavioral Therapy (CBT) or Acceptance and Commitment Therapy (ACT):Indicator if the subject has used 11. Cognitive Behavioral Therapy (CBT) or Acceptance and Commitment Therapy (ACT) for pain, in the past three months.","In the past 3 months, have you used for your pain: 11. Cognitive Behavioral Therapy (CBT) or Acceptance and Commitment Therapy (ACT):Indicator if the subject has used 11. Cognitive Behavioral Therapy (CBT) or Acceptance and Commitment Therapy (ACT) for pain, in the past three months.",integer,,,,1|2,,,,1=Yes|2=No,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprcbtoract1a,"If yes, how many times in the past 3 months.:Number of times the subject has used 11. Cognitive Behavioral Therapy (CBT) or Acceptance and Commitment Therapy (ACT) for their pain, in the past three months.","If yes, how many times in the past 3 months.:Number of times the subject has used 11. Cognitive Behavioral Therapy (CBT) or Acceptance and Commitment Therapy (ACT) for their pain, in the past three months.",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprcbtoract1b,"If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective 11. Cognitive Behavioral Therapy (CBT) or Acceptance and Commitment Therapy (ACT) was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)","If yes, how effective was it for your pain? (0=not at all to 10=completely):Scale on how effective 11. Cognitive Behavioral Therapy (CBT) or Acceptance and Commitment Therapy (ACT) was for subjects pain. Scale from 0 to 10. (0=not at all to 10=completely)",integer,,,,0|1|2|3|4|5|6|7|8|9,,,,0=Not at all|1=|2=|3=|4=|5=|6=|7=|8=|9=Completely,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprother1,Other:Free-text describing other nonpharmological and self-care approaches the subject has used for pain in the past three months.,Other:Free-text describing other nonpharmological and self-care approaches the subject has used for pain in the past three months.,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap12b,Other: specify,Other: specify,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap12c,Frequency in past 3 months,Frequency in past 3 months,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap12d,How effective was it for your pain?,How effective was it for your pain?,integer,,,,0|1|2|3|4|5|6|7,,,,0=Min|1=|2=|3=|4=|5=|6=|7=Max,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprother2,Other:Free-text describing other nonpharmological and self-care approaches the subject has used for pain in the past three months.,Other:Free-text describing other nonpharmological and self-care approaches the subject has used for pain in the past three months.,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap13b,Other: specify,Other: specify,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap13c,Frequency in past 3 months,Frequency in past 3 months,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap13d,How effective was it for your pain?,How effective was it for your pain?,integer,,,,0|1|2|3|4|5|6|7,,,,0=Min|1=|2=|3=|4=|5=|6=|7=Max,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscaprother3,Other:Free-text describing other nonpharmological and self-care approaches the subject has used for pain in the past three months.,Other:Free-text describing other nonpharmological and self-care approaches the subject has used for pain in the past three months.,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap14b,Other: specify,Other: specify,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap14c,Frequency in past 3 months,Frequency in past 3 months,integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap14d,How effective was it for your pain?,How effective was it for your pain?,integer,,,,0|1|2|3|4|5|6|7,,,,0=Min|1=|2=|3=|4=|5=|6=|7=Max,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscap_count,NSCAP procedures count,"NSCAP procedures count[calculation: sum([nscapracupuncture], [nscaprchiropracticmanipulation], [nscaprphysicaltherapy], [nscaprmassage], [nscapryoga], [nscaprtaichiorqigong], [nscaprwalking], [nscaprexercise], [nscaprrelaxation], [nscaprmedormind], [nscaprcbtoract])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscapother_count,NSCAP procedures other count,"NSCAP procedures other count[calculation: sum([nscapracupuncture], [nscaprchiropracticmanipulation], [nscaprphysicaltherapy], [nscaprmassage], [nscapryoga], [nscaprtaichiorqigong], [nscaprwalking], [nscaprexercise], [nscaprrelaxation], [nscaprmedormind], [nscaprcbtoract], [nscaprother1], [nscaprother2], [nscaprother3])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscapi,NSCAPi,"NSCAPi[calculation: if( [nscap_count] >0, 1,0)]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,use_of_nonpharmacological_and_self_care_approaches_nscap_revised,nscapotheri,NSCAPotheri,"NSCAPotheri[calculation: if ( [nscapother_count]>0, 1, 0)]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,taps,tapstobaccoproductscl,"In the PAST 12 MONTHS, how often have you used any tobacco product (for example, cigarettes, e-cigarettes, cigars, pipes, or smokeless tobacco)? :Status indicating the participant's tobacco use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)","In the PAST 12 MONTHS, how often have you used any tobacco product (for example, cigarettes, e-cigarettes, cigars, pipes, or smokeless tobacco)? :Status indicating the participant's tobacco use in the past 12 months as a part of the Tobacco Alcohol and Prescription medications and other Substance (TAPS)",integer,,,,0|1|2|3|4,,,,0=Daily or Almost Daily|1=Weekly|2=Monthly|3=Less Than Monthly|4=Never,,,,,,,,,,,,,,,,
